Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
22,6,14/02/2018 03:24:47,384522,21,20,1912,2665,640,0,91.0476190476,139.6790879804,976,0,133.25,268.7712537496,11903.0900702691,106.6258887658,9613.05,17966.7572362733,83980,3,384444,19222.2,25548.3145897914,83980,341,384519,20237.8421052632,37880.9633079777,165415,28,0,0,0,0,680,648,54.6132600996,52.0126286662,0,976,108.9761904762,209.1292619405,43735.0481997677,0,0,0,1,0,0,0,0,0,111.6341463415,91.0476190476,133.25,0,0,0,0,0,0,21,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:20:06,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 03:28:46,394704,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11596.0314564838,106.4088532166,9626.9268292683,21630.8393715896,108525,4,394642,18792.4761904762,28696.734080064,108525,233,394681,20772.6842105263,39935.7891663503,146589,14,0,0,0,0,712,648,55.7379707325,50.6708824841,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,0,0,0,0,0,0,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
0,0,14/02/2018 01:41:24,1720865,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.1622062161,1720865.0,0.0,1720865,1720865,1720865,1720865.0,0.0,1720865,1720865,0,0.0,0.0,0,0,0,0,0,0,0,0,1.1622062161,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50714,6,01/03/2018 10:16:49,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,32,-1,0,20,0,0,0,0,0,0,0,0,Exfil
80,6,01/03/2018 10:36:55,46835,3,4,437,859,437,0,145.6666667,252.3020676,859,0,214.75,429.5,27671.61311,149.4608733,7805.833333,11845.14639,23122,20,23418,11709,16168.70366,23142,276,23713,7904.333333,13392.74043,23368,25,0,0,0,0,72,92,64.05465998,85.4062133,0,859,162,320.4679614,102699.7143,0,0,1,1,0,0,0,1,1,185.1428571,145.6666667,214.75,0,0,0,0,0,0,3,437,4,859,8192,31,1,20,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:01:09,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:12:28,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:22:52,3895,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,513.478819,3895.0,0.0,3895,3895,3895,3895.0,0.0,3895,3895,0,0.0,0.0,0,0,0,0,0,0,40,0,513.478819,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 02:17:48,26164,2,2,102,134,51,51,51,0,67,67,67,0,9020.027519,152.8818224,8721.333333,14553.27816,25526,302,25828,25828,0,25828,25828,25862,25862,0,25862,25862,0,0,0,0,16,16,76.44091118,76.44091118,51,67,57.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,71.75,51,67,0,0,0,0,0,0,2,102,2,134,-1,-1,1,8,0,0,0,0,0,0,0,0,Exfil
51456,6,14/02/2018 01:21:37,43,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,46511.6279069767,43.0,0.0,43,43,43,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0,0,0,40,0,46511.6279069767,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,33,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:45:07,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,01/03/2018 10:24:46,11124430,5,5,0,0,0,0,0,0,0,0,0,0,0,0.898922462,1236047.778,1530500.105,3859273,11,11100000,2781104.5,719248.348,3859291,2390196,11100000,2781104.75,719246.7769,3859289,2390197,0,0,0,0,200,100,0.449461231,0.449461231,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,5,0,1024,0,0,40,0,0,0,0,0,0,0,0,Benign
22,6,14/02/2018 02:03:42,357784,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,12882.0741005747,122.9792276905,8320.5581395349,18744.3410664231,74921,2,357353,17016.8095238095,24883.2460776705,74921,192,357782,17037.2380952381,34201.2482680161,113801,9,0,0,0,0,712,712,61.4896138452,61.4896138452,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:11:42,21685,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,92.22965183,21685.0,0.0,21685,21685,21685,21685.0,0.0,21685,21685,0,0.0,0.0,0,0,0,0,0,0,40,0,92.22965183,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,01/03/2018 03:21:00,335,1,1,42,58,42,42,42,0,58,58,58,0,298507.4627,5970.149254,335,0,335,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2985.074627,2985.074627,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
50586,6,14/02/2018 10:56:53,420,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,73809.5238095238,9523.8095238095,140.0,215.3694500155,388,0,388,194.0,274.3574311004,388,0,0,0.0,0.0,0,0,0,0,0,0,60,20,7142.8571428572,2380.9523809524,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,0,0,0,0,0,0,3,31,1,0,1080,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
22,6,14/02/2018 02:41:55,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,14/02/2018 10:37:24,332,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,313253.012048193,6024.0963855422,332.0,0.0,332,332,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3012.0481927711,3012.0481927711,36,68,46.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,70.0,36.0,68.0,0,0,0,0,0,0,1,36,1,68,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:12:12,30371,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,65.85229331,30371.0,0.0,30371,30371,30371,30371.0,0.0,30371,30371,0,0.0,0.0,0,0,0,0,0,0,40,0,65.85229331,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:13:12,3036,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,658.7615283,3036.0,0.0,3036,3036,3036,3036.0,0.0,3036,3036,0,0.0,0.0,0,0,0,0,0,0,40,0,658.7615283,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:28:23,384264,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,11911.0819644828,114.504611413,8936.3720930233,22838.5929858329,132747,4,384091,16699.6086956522,30631.4315899374,132747,102,384256,20224.0,44265.1100655032,171080,8,0,0,0,0,776,648,62.4570607707,52.0475506423,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,0,0,0,0,0,0,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:20:19,6379,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,313.5287663,6379.0,0.0,6379,6379,6379,6379.0,0.0,6379,6379,0,0.0,0.0,0,0,0,0,0,0,40,0,313.5287663,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:18:29,8783,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,227.7126267,8783.0,0.0,8783,8783,8783,8783.0,0.0,8783,8783,0,0.0,0.0,0,0,0,0,0,0,40,0,227.7126267,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:20:27,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:25:53,982,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2036.659878,982.0,0.0,982,982,982,982.0,0.0,982,982,0,0.0,0.0,0,0,0,0,0,0,40,0,2036.659878,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:15:47,2097,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,953.743443,2097.0,0.0,2097,2097,2097,2097.0,0.0,2097,2097,0,0.0,0.0,0,0,0,0,0,0,40,0,953.743443,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:23:47,3591,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,556.9479254,3591.0,0.0,3591,3591,3591,3591.0,0.0,3591,3591,0,0.0,0.0,0,0,0,0,0,0,40,0,556.9479254,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:21:32,334994,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13710.6933258506,131.3456360412,7790.5581395349,20768.4116105185,100958,2,334952,15950.0952380952,27814.463762411,100958,250,334992,15952.0,37585.0527776668,137529,7,0,0,0,0,712,712,65.6728180206,65.6728180206,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
445,6,01/03/2018 02:44:11,284954,3,1,0,0,0,0,0,0,0,0,0,0,0,14.0373534,94984.66667,163538.6861,283822,68,284954,142477,199988.1825,283890,1064,0,0,0,0,0,0,0,0,0,72,32,10.52801505,3.509338349,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Exfil
80,6,14/02/2018 05:28:44,4583,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,141610.298930831,1527.3838097316,763.8333333333,1486.7676908874,3791,0,4093,2046.5,2585.8894987992,3875,218,792,264.0,246.8217980649,489,0,0,0,0,0,72,92,654.5930613136,872.7907484181,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:18:09,673,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2971.768202,673.0,0.0,673,673,673,673.0,0.0,673,673,0,0.0,0.0,0,0,0,0,0,0,40,0,2971.768202,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
700,6,01/03/2018 10:22:20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,400000,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,200000,200000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 02:34:08,352535,23,22,1912,2665,640,0,83.1304347826,135.7374820439,976,0,121.1363636364,258.6415602914,12983.1080601926,127.6469003078,8012.1590909091,15406.8523624486,62423,6,352387,16017.5909090909,19960.6515798293,62423,306,352520,16786.6666666667,32691.1094142327,142403,13,0,0,0,0,744,712,65.2417490462,62.4051512616,0,976,99.5,202.0181234994,40811.3222222222,0,0,0,1,0,0,0,0,0,101.7111111111,83.1304347826,121.1363636364,0,0,0,0,0,0,23,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:14:01,9,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,222222.222222222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,111111.111111111,111111.111111111,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:11:29,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:08:44,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:17:52,5415,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,369.3444137,5415.0,0.0,5415,5415,5415,5415.0,0.0,5415,5415,0,0.0,0.0,0,0,0,0,0,0,40,0,369.3444137,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 03:02:40,33469,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,59.7567898652,33469.0,0.0,33469,33469,33469,33469.0,0.0,33469,33469,0,0.0,0.0,0,0,0,0,0,0,64,0,59.7567898652,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,241,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
3389,6,01/03/2018 02:27:32,2583740,9,9,1171,1600,661,0,130.1111111,210.7916296,1173,0,177.7777778,384.5298356,1072.476333,6.966645251,151984.7059,240626.7963,953270,3,2583740,322967.5,388620.6841,1172775,3,2418509,302313.625,288963.0225,953270,35191,0,0,0,0,192,204,3.483322625,3.483322625,0,1173,145.8421053,295.4325009,87280.36257,0,0,1,1,0,0,0,1,1,153.9444444,130.1111111,177.7777778,0,0,0,0,0,0,9,1171,9,1600,8192,62872,6,20,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 03:09:57,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
53,17,01/03/2018 03:20:35,920,1,1,32,128,32,32,32,0,128,128,128,0,173913.0435,2173.913043,920,0,920,920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1086.956522,1086.956522,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Exfil
22,6,14/02/2018 02:28:51,6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:31:21,2105,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,950.1187648,2105.0,0.0,2105,2105,2105,2105.0,0.0,2105,2105,0,0.0,0.0,0,0,0,0,0,0,40,0,950.1187648,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
52501,6,21/02/2018 02:25:01,1330,5,2,935,250,935,0,187.0,418.1447118,250,0,125.0,176.7766953,890977.4436,5263.157895,221.6666667,282.2585104,721,3,1330,332.5,507.5355488,1079,3,721,721.0,0.0,721,721,0,0,0,0,124,40,3759.398496,1503.759398,0,935,148.125,329.7611419,108742.4107,0,0,1,1,0,0,0,1,0,169.2857143,187.0,125.0,0,0,0,0,0,0,5,935,2,250,65535,32768,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,21/02/2018 02:30:52,803,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2490.660025,803.0,0.0,803,803,803,803.0,0.0,803,803,0,0.0,0.0,0,0,0,0,0,0,40,0,2490.660025,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6,21/02/2018 02:14:28,15007,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.2711401,15007.0,0.0,15007,15007,15007,15007.0,0.0,15007,15007,0,0.0,0.0,0,0,0,0,0,0,40,0,133.2711401,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:50:17,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
3389,6,01/03/2018 03:14:08,3844960,8,10,1148,1581,677,0,143.5,228.1296624,1173,0,158.1,367.7307137,709.7603096,4.681453123,226174.1176,240917.3274,1000608,49,3844960,549280,478853.9814,1424604,110,3588617,398735.2222,274556.8759,1000608,80096,0,0,0,0,168,208,2.080645832,2.600807291,0,1173,143.6315789,298.5202786,89114.35673,0,0,0,1,0,0,0,0,1,151.6111111,143.5,158.1,0,0,0,0,0,0,8,1148,10,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Exfil
80,6,21/02/2018 02:17:39,1111,3,4,365,935,365,0,121.6666667,210.7328483,935,0,233.75,467.5,1170117.012,6300.630063,185.1666667,242.8978523,636,6,884,442.0,274.3574311,636,248,1105,368.3333333,456.7825887,887,26,0,0,0,0,72,92,2700.270027,3600.360036,0,935,162.5,337.2578496,113742.8571,0,0,1,1,0,0,0,1,1,185.7142857,121.6666667,233.75,0,0,0,0,0,0,3,365,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
22,6,14/02/2018 02:13:31,223633,21,22,1976,2665,640,0,94.0952380952,139.9406676995,976,0,121.1363636364,258.6415602914,20752.7511592654,192.2793147702,5324.5952380952,11758.9514653254,41442,5,223159,11157.95,19281.9045725451,71188,284,223618,10648.4761904762,22731.7390989318,81564,9,0,0,0,0,680,712,93.9038513994,98.3754633708,0,976,105.4772727273,205.4893748893,42225.883192389,0,0,0,1,0,0,0,0,1,107.9302325581,94.0952380952,121.1363636364,0,0,0,0,0,0,21,1976,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
22,6,14/02/2018 02:55:58,351230,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,13031.346980611,125.2740369558,8168.1395348837,19635.3622707572,88655,4,350706,16700.2857142857,28153.0991866666,88655,146,351226,16725.0476190476,33297.9266553883,108067,14,0,0,0,0,712,712,62.6370184779,62.6370184779,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,Tunnel
80,6,21/02/2018 02:27:08,13117,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,152.4738888,13117.0,0.0,13117,13117,13117,13117.0,0.0,13117,13117,0,0.0,0.0,0,0,0,0,0,0,40,0,152.4738888,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
53,17,14/02/2018 04:27:16,349,1,1,55,71,55,55,55.0,0.0,71,71,71.0,0.0,361031.518624642,5730.659025788,349.0,0.0,349,349,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2865.329512894,2865.329512894,55,71,60.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,90.5,55.0,71.0,0,0,0,0,0,0,1,55,1,71,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
